Date,Department,Month,Total_Hospital_Beds,Beds_Occupied,Daily_Admissions,Daily_Discharges,Emergency_Admissions,ICU_Admissions,Staff_Availability,Avg_Length_of_Stay,Occupancy_Rate,Day_of_Week,Season,Public_Holiday,Special_Event,Over_Capacity
2021-03-06,General Medicine,3.0,303.0,329.0,45.0,34.0,9.0,12.0,83.0,2.0,108.58,Saturday,Spring,False,False,1
2021-03-08,General Medicine,3.0,330.0,204.0,34.0,28.0,10.0,2.0,91.0,3.0,61.82,Monday,Spring,False,False,0
2021-03-09,General Medicine,3.0,367.5,249.0,43.5,39.5,15.5,4.5,88.0,9.5,67.91,Tuesday,Spring,False,False,0
2021-03-12,General Medicine,3.0,365.0,381.0,42.0,24.0,19.0,1.0,80.0,2.0,104.38,Friday,Spring,False,False,1
2021-03-13,General Medicine,3.0,388.0,299.0,54.0,68.0,16.0,3.0,86.0,7.0,77.06,Saturday,Spring,False,False,0
2021-03-14,General Medicine,3.0,350.5,248.5,50.0,23.5,10.0,4.0,90.5,6.0,71.785,Sunday,Spring,True,False,0
2021-03-16,General Medicine,3.0,400.0,239.0,24.0,59.0,25.0,5.0,75.0,6.0,59.75,Tuesday,Spring,False,False,0
2021-03-17,General Medicine,3.0,339.0,242.0,32.0,58.0,6.0,7.0,91.0,7.0,71.39,Wednesday,Spring,False,False,0
2021-03-20,General Medicine,3.0,348.0,217.0,52.0,34.0,5.0,10.0,83.0,2.0,62.36,Saturday,Spring,False,False,0
2021-03-21,General Medicine,3.0,329.0,290.0,31.0,30.0,5.0,11.0,70.0,1.0,88.15,Sunday,Spring,False,False,0
2021-03-23,General Medicine,3.0,302.0,319.0,78.0,67.0,13.0,2.0,84.0,5.0,105.63,Tuesday,Spring,False,False,1
2021-03-24,General Medicine,3.0,342.5,316.5,51.0,32.5,22.0,5.5,85.5,6.5,92.33,Wednesday,Spring,False,False,0
2021-03-25,General Medicine,3.0,347.0,270.0,80.0,29.0,21.0,12.0,98.0,7.0,77.81,Thursday,Spring,False,False,0
2021-03-26,General Medicine,3.0,346.0,339.0,34.0,55.0,15.0,12.0,85.0,6.0,97.98,Friday,Spring,False,False,0
2021-03-28,General Medicine,3.0,334.0,189.5,31.0,41.5,15.5,7.5,85.5,4.0,56.795,Sunday,Spring,False,True,0
2021-03-29,General Medicine,3.0,333.0,246.0,73.0,33.0,10.0,9.0,81.0,1.0,73.87,Monday,Spring,False,False,0
2021-03-31,General Medicine,3.0,351.3333333333333,265.3333333333333,48.0,30.666666666666668,15.333333333333334,4.666666666666667,83.0,4.0,74.47,Wednesday,Spring,False,False,0
2021-04-02,General Medicine,4.0,332.3333333333333,327.0,44.666666666666664,54.0,12.666666666666666,6.666666666666667,88.66666666666667,7.333333333333333,99.45666666666666,Friday,Spring,False,True,0
2021-04-03,General Medicine,4.0,352.0,324.3333333333333,45.666666666666664,40.0,13.0,3.3333333333333335,81.0,5.0,92.54333333333334,Saturday,Spring,False,False,0
2021-04-05,General Medicine,4.0,377.5,283.5,55.0,41.5,12.0,8.5,81.5,8.5,75.665,Monday,Spring,False,True,0
2021-04-06,General Medicine,4.0,321.5,307.0,68.5,34.5,6.5,6.0,98.0,1.5,94.9,Tuesday,Spring,False,True,0
2021-04-10,General Medicine,4.0,348.5,228.0,45.5,21.0,10.0,4.0,86.5,6.0,66.36,Saturday,Spring,True,True,0
2021-04-14,General Medicine,4.0,377.0,312.5,60.5,54.0,22.0,3.5,88.5,6.0,82.38499999999999,Wednesday,Spring,False,False,0
2021-04-18,General Medicine,4.0,310.0,292.5,57.5,60.0,12.5,8.0,86.0,5.5,94.03,Sunday,Spring,False,False,0
2021-04-19,General Medicine,4.0,327.0,348.0,65.0,43.0,24.0,4.0,88.0,5.0,106.42,Monday,Spring,False,False,1
2021-04-20,General Medicine,4.0,376.0,315.0,29.0,58.0,10.0,11.0,95.0,7.0,83.78,Tuesday,Spring,False,False,0
2021-04-22,General Medicine,4.0,340.0,345.0,22.0,37.0,12.0,6.0,76.0,4.0,101.47,Thursday,Spring,False,False,1
2021-04-23,General Medicine,4.0,363.3333333333333,261.6666666666667,45.666666666666664,63.666666666666664,12.666666666666666,6.333333333333333,89.66666666666667,7.333333333333333,72.95333333333333,Friday,Spring,False,False,0
2021-04-24,General Medicine,4.0,335.0,197.0,43.0,22.0,16.0,10.0,98.0,8.0,58.81,Saturday,Spring,False,False,0
2021-04-28,General Medicine,4.0,336.0,307.0,70.0,67.0,7.0,8.0,86.0,6.0,91.37,Wednesday,Spring,False,False,0
2021-04-29,General Medicine,4.0,303.0,374.0,43.0,36.0,17.0,2.0,85.0,7.0,123.43,Thursday,Spring,False,False,1
2021-05-01,General Medicine,5.0,353.5,212.0,39.5,30.5,14.5,10.0,79.5,5.0,61.44499999999999,Saturday,Summer,False,False,0
2021-05-02,General Medicine,5.0,309.0,235.0,71.0,45.0,9.0,9.0,99.0,5.0,76.05,Sunday,Summer,False,False,0
2021-05-05,General Medicine,5.0,384.0,209.0,36.0,21.0,11.0,1.0,79.0,8.0,54.43,Wednesday,Summer,False,False,0
2021-05-06,General Medicine,5.0,335.0,181.0,56.0,39.0,8.0,6.0,86.0,7.0,54.03,Thursday,Summer,False,False,0
2021-05-07,General Medicine,5.0,365.0,310.0,32.0,55.0,19.0,4.0,89.0,5.0,84.93,Friday,Summer,False,False,0
2021-05-10,General Medicine,5.0,352.5,264.0,47.5,43.5,17.0,9.0,84.0,4.0,74.87,Monday,Summer,True,True,0
2021-05-13,General Medicine,5.0,356.0,349.0,60.0,56.0,20.0,5.0,74.0,9.0,98.03,Thursday,Summer,False,True,0
2021-05-14,General Medicine,5.0,387.0,336.0,42.0,65.0,20.0,4.0,90.0,4.0,86.82,Friday,Summer,False,False,0
2021-05-18,General Medicine,5.0,317.0,382.0,30.0,15.0,13.0,9.0,96.0,8.0,120.5,Tuesday,Summer,False,False,1
2021-05-19,General Medicine,5.0,335.3333333333333,260.3333333333333,42.0,37.333333333333336,18.0,7.666666666666667,86.0,5.666666666666667,76.96666666666665,Wednesday,Summer,False,False,0
2021-05-20,General Medicine,5.0,353.0,223.0,30.0,25.0,15.0,2.0,85.0,5.0,63.17,Thursday,Summer,False,False,0
2021-05-22,General Medicine,5.0,368.0,236.5,35.5,47.0,16.5,3.0,81.0,3.0,64.425,Saturday,Summer,True,False,0
2021-05-24,General Medicine,5.0,346.0,268.0,68.0,38.5,7.5,6.5,87.5,7.5,78.33,Monday,Summer,False,False,0
2021-05-25,General Medicine,5.0,381.0,208.0,22.0,15.0,15.0,1.0,87.0,1.0,54.59,Tuesday,Summer,False,False,0
2021-05-26,General Medicine,5.0,324.0,239.0,51.0,20.0,12.0,8.0,72.0,6.0,73.77,Wednesday,Summer,False,False,0
2021-05-28,General Medicine,5.0,388.0,361.0,26.0,40.0,18.0,2.0,75.0,4.0,93.04,Friday,Summer,False,False,0
2021-05-29,General Medicine,5.0,360.5,292.0,36.0,34.0,15.5,6.0,81.5,4.5,80.46000000000001,Saturday,Summer,False,False,0
2021-06-01,General Medicine,6.0,336.0,367.0,67.5,44.0,7.0,7.0,77.0,4.0,110.53999999999999,Tuesday,Monsoon,False,True,1
2021-06-02,General Medicine,6.0,378.0,252.0,70.0,68.0,13.0,12.0,81.0,9.0,66.67,Wednesday,Monsoon,False,False,0
2021-06-04,General Medicine,6.0,351.5,246.0,76.0,41.5,13.0,5.0,92.0,6.5,70.715,Friday,Monsoon,False,False,0
2021-06-05,General Medicine,6.0,361.25,322.5,67.25,60.5,15.5,7.75,81.75,6.5,89.86,Saturday,Monsoon,False,True,0
2021-06-07,General Medicine,6.0,317.0,308.0,36.0,54.0,11.0,4.0,97.0,8.0,97.16,Monday,Monsoon,False,False,0
2021-06-10,General Medicine,6.0,301.0,259.0,63.0,23.0,23.0,2.0,94.0,6.0,86.05,Thursday,Monsoon,False,False,0
2021-06-11,General Medicine,6.0,388.0,346.0,69.0,32.0,19.0,3.0,81.0,9.0,89.18,Friday,Monsoon,False,False,0
2021-06-12,General Medicine,6.0,377.5,351.5,52.5,61.0,14.5,6.5,86.0,2.0,92.94,Saturday,Monsoon,False,False,0
2021-06-13,General Medicine,6.0,301.0,328.0,31.0,53.0,23.0,11.0,74.0,5.0,108.97,Sunday,Monsoon,False,False,1
2021-06-14,General Medicine,6.0,373.0,360.0,45.0,60.0,7.0,3.0,81.0,7.0,96.51,Monday,Monsoon,False,False,0
2021-06-15,General Medicine,6.0,326.3333333333333,241.33333333333334,41.333333333333336,36.333333333333336,12.666666666666666,8.666666666666666,85.33333333333333,5.333333333333333,74.66666666666667,Tuesday,Monsoon,False,False,0
2021-06-19,General Medicine,6.0,343.5,259.0,74.0,45.5,6.0,4.5,80.5,4.0,75.405,Saturday,Monsoon,False,False,0
2021-06-20,General Medicine,6.0,314.0,186.0,53.0,16.0,12.0,4.0,95.0,5.0,59.24,Sunday,Monsoon,False,False,0
2021-06-21,General Medicine,6.0,398.0,254.0,47.0,66.0,17.0,1.0,93.0,10.0,63.82,Monday,Monsoon,False,False,0
2021-06-24,General Medicine,6.0,357.0,375.0,57.0,55.0,25.0,4.0,87.0,1.0,105.04,Thursday,Monsoon,False,False,1
2021-06-25,General Medicine,6.0,320.0,286.0,77.0,17.0,18.0,1.0,73.0,10.0,89.38,Friday,Monsoon,False,False,0
2021-06-26,General Medicine,6.0,315.0,385.0,41.0,19.0,9.0,7.0,100.0,8.0,122.22,Saturday,Monsoon,False,False,1
2021-07-02,General Medicine,7.0,363.0,226.0,36.0,33.0,22.0,6.0,83.0,5.0,62.26,Friday,Monsoon,False,False,0
2021-07-03,General Medicine,7.0,300.0,379.0,23.0,69.0,12.0,4.0,96.0,2.0,126.33,Saturday,Monsoon,False,False,1
2021-07-07,General Medicine,7.0,328.0,251.0,61.0,43.0,5.0,9.0,74.0,7.0,76.52,Wednesday,Monsoon,False,False,0
2021-07-09,General Medicine,7.0,361.0,240.5,54.5,21.5,21.5,1.5,96.5,4.0,67.95,Friday,Monsoon,False,True,0
2021-07-10,General Medicine,7.0,350.6666666666667,306.6666666666667,59.666666666666664,39.0,9.0,6.666666666666667,80.0,8.333333333333334,88.7,Saturday,Monsoon,False,False,0
2021-07-12,General Medicine,7.0,332.5,239.5,61.5,41.5,15.0,6.0,85.0,3.0,72.61500000000001,Monday,Monsoon,False,False,0
2021-07-13,General Medicine,7.0,321.0,327.0,63.0,35.0,14.0,1.0,82.0,6.0,101.87,Tuesday,Monsoon,False,False,1
2021-07-14,General Medicine,7.0,367.5,267.5,43.5,31.5,10.0,5.5,91.5,3.5,73.61,Wednesday,Monsoon,False,False,0
2021-07-18,General Medicine,7.0,341.3333333333333,275.0,51.0,42.333333333333336,12.333333333333334,8.666666666666666,90.0,5.666666666666667,80.82666666666667,Sunday,Monsoon,True,False,0
2021-07-20,General Medicine,7.0,364.0,285.5,23.0,63.0,12.0,5.0,83.5,4.0,79.22,Tuesday,Monsoon,False,False,0
2021-07-22,General Medicine,7.0,316.5,343.5,57.5,38.0,17.0,7.0,85.0,7.5,108.25,Thursday,Monsoon,False,False,1
2021-07-27,General Medicine,7.0,316.0,198.0,48.0,31.0,20.0,4.0,75.0,5.0,62.66,Tuesday,Monsoon,False,False,0
2021-07-29,General Medicine,7.0,325.0,322.0,53.0,51.0,23.0,11.0,96.0,8.0,99.08,Thursday,Monsoon,False,True,0
2021-07-30,General Medicine,7.0,336.0,317.0,46.0,16.0,11.0,12.0,88.0,8.0,94.35,Friday,Monsoon,False,False,0
2021-08-01,General Medicine,8.0,375.0,224.0,32.0,61.0,19.0,5.0,91.0,6.0,59.73,Sunday,Monsoon,False,True,0
2021-08-03,General Medicine,8.0,362.0,182.0,23.0,17.0,14.0,9.0,91.0,4.0,50.28,Tuesday,Monsoon,False,False,0
2021-08-05,General Medicine,8.0,316.5,293.5,66.5,37.0,20.5,6.5,93.0,4.0,92.295,Thursday,Monsoon,False,False,0
2021-08-06,General Medicine,8.0,369.0,204.0,31.0,60.0,13.0,4.0,73.5,3.5,55.35,Friday,Monsoon,False,False,0
2021-08-09,General Medicine,8.0,355.0,382.0,56.0,50.0,6.0,2.0,99.0,1.0,107.61,Monday,Monsoon,False,True,1
2021-08-12,General Medicine,8.0,339.0,342.0,51.5,30.5,12.5,4.5,82.5,8.0,101.85,Thursday,Monsoon,False,False,1
2021-08-13,General Medicine,8.0,382.5,225.5,54.0,41.5,9.0,11.0,76.5,6.5,58.945,Friday,Monsoon,False,False,0
2021-08-14,General Medicine,8.0,326.0,210.0,47.0,47.5,15.5,2.5,78.0,2.0,64.34,Saturday,Monsoon,False,False,0
2021-08-15,General Medicine,8.0,343.3333333333333,318.6666666666667,59.666666666666664,49.666666666666664,12.333333333333334,6.0,80.66666666666667,8.333333333333334,92.50666666666666,Sunday,Monsoon,False,True,0
2021-08-17,General Medicine,8.0,324.0,241.0,54.0,70.0,11.0,7.0,98.0,3.0,74.38,Tuesday,Monsoon,True,False,0
2021-08-18,General Medicine,8.0,366.5,334.5,45.0,41.5,12.0,7.0,81.0,5.0,91.215,Wednesday,Monsoon,False,False,0
2021-08-19,General Medicine,8.0,331.0,316.0,70.0,56.0,10.0,12.0,77.0,3.0,95.47,Thursday,Monsoon,False,False,0
2021-08-24,General Medicine,8.0,367.0,259.0,55.5,59.0,12.0,10.0,88.0,1.0,70.375,Tuesday,Monsoon,False,False,0
2021-08-25,General Medicine,8.0,334.0,236.0,48.0,38.0,8.0,4.0,95.0,5.0,70.66,Wednesday,Monsoon,False,False,0
2021-08-26,General Medicine,8.0,358.0,199.5,30.5,43.5,14.5,6.0,91.0,4.5,56.010000000000005,Thursday,Monsoon,False,False,0
2021-08-27,General Medicine,8.0,359.0,181.0,22.0,24.0,15.0,7.0,78.0,2.0,50.42,Friday,Monsoon,True,False,0
2021-09-02,General Medicine,9.0,374.0,223.0,33.0,42.0,15.0,5.0,77.0,6.0,59.63,Thursday,Autumn,False,False,0
2021-09-08,General Medicine,9.0,356.0,378.0,23.0,20.0,6.0,7.0,71.0,2.0,106.18,Wednesday,Autumn,False,False,1
2021-09-10,General Medicine,9.0,335.5,332.5,49.5,66.0,21.5,2.5,92.5,8.0,99.015,Friday,Autumn,True,False,0
2021-09-11,General Medicine,9.0,329.5,299.5,52.5,41.5,10.0,9.5,84.0,7.0,90.81,Saturday,Autumn,False,False,0
2021-09-12,General Medicine,9.0,329.0,200.0,42.0,43.0,20.0,7.0,82.0,4.0,60.79,Sunday,Autumn,False,False,0
2021-09-13,General Medicine,9.0,385.0,199.0,74.0,60.0,23.0,7.0,81.0,3.0,51.69,Monday,Autumn,False,False,0
2021-09-15,General Medicine,9.0,338.0,219.0,22.0,60.0,23.0,3.0,88.0,6.0,64.79,Wednesday,Autumn,False,False,0
2021-09-16,General Medicine,9.0,318.5,297.5,45.0,33.5,8.5,6.0,89.5,8.0,93.57,Thursday,Autumn,False,False,0
2021-09-17,General Medicine,9.0,334.0,305.5,52.5,54.0,19.5,9.0,85.5,9.0,91.61,Friday,Autumn,False,False,0
2021-09-18,General Medicine,9.0,374.0,212.0,72.0,51.0,24.0,11.0,100.0,6.0,56.68,Saturday,Autumn,False,False,0
2021-09-20,General Medicine,9.0,344.0,293.0,26.0,41.0,20.0,9.0,81.0,2.0,85.17,Monday,Autumn,False,False,0
2021-09-22,General Medicine,9.0,329.0,382.0,28.0,59.0,21.0,9.0,84.0,10.0,116.11,Wednesday,Autumn,False,False,1
2021-09-23,General Medicine,9.0,370.0,238.5,44.5,26.5,22.5,1.5,82.5,4.0,65.005,Thursday,Autumn,False,True,0
2021-09-28,General Medicine,9.0,377.0,281.0,38.0,22.0,16.0,10.0,80.0,7.0,74.54,Tuesday,Autumn,False,False,0
2021-09-29,General Medicine,9.0,333.0,314.0,67.0,56.0,7.0,2.0,76.0,10.0,94.29,Wednesday,Autumn,False,False,0
2021-09-30,General Medicine,9.0,382.0,313.0,63.0,38.5,14.5,6.5,94.5,6.5,82.42,Thursday,Autumn,False,True,0
2021-10-04,General Medicine,10.0,320.0,365.0,34.0,54.0,24.0,12.0,76.0,3.0,114.06,Monday,Autumn,False,False,1
2021-10-05,General Medicine,10.0,356.0,244.0,54.0,57.0,14.0,4.0,82.0,1.0,68.54,Tuesday,Autumn,False,False,0
2021-10-06,General Medicine,10.0,400.0,303.0,35.0,67.0,12.0,7.0,84.0,9.0,75.75,Wednesday,Autumn,False,False,0
2021-10-09,General Medicine,10.0,345.0,190.5,58.5,52.5,11.0,8.0,91.5,6.0,55.58,Saturday,Autumn,False,False,0
2021-10-10,General Medicine,10.0,317.0,346.0,23.0,48.0,21.0,1.0,84.0,10.0,109.15,Sunday,Autumn,True,False,1
2021-10-11,General Medicine,10.0,331.6666666666667,358.6666666666667,41.666666666666664,48.0,15.0,5.666666666666667,88.33333333333333,7.0,108.13333333333333,Monday,Autumn,False,False,1
2021-10-12,General Medicine,10.0,340.0,328.0,68.0,46.0,19.0,9.0,79.0,10.0,96.47,Tuesday,Autumn,False,False,0
2021-10-14,General Medicine,10.0,379.0,189.0,28.0,53.0,18.0,1.0,79.0,3.0,49.87,Thursday,Autumn,False,False,0
2021-10-21,General Medicine,10.0,338.0,238.0,36.0,26.0,12.0,5.0,84.0,9.0,70.41,Thursday,Autumn,False,False,0
2021-10-22,General Medicine,10.0,352.5,228.5,47.5,39.5,5.5,7.0,86.5,4.0,64.24000000000001,Friday,Autumn,True,False,0
2021-10-26,General Medicine,10.0,357.0,356.0,24.0,23.0,9.0,9.0,85.0,10.0,99.72,Tuesday,Autumn,False,False,0
2021-10-27,General Medicine,10.0,371.0,364.0,78.0,42.0,6.0,5.0,100.0,5.0,98.11,Wednesday,Autumn,False,False,0
2021-10-29,General Medicine,10.0,386.0,378.0,36.0,39.0,23.0,10.0,76.0,8.0,97.93,Friday,Autumn,False,False,0
2021-10-30,General Medicine,10.0,380.0,373.0,68.0,19.0,20.0,4.0,84.0,5.0,98.16,Saturday,Autumn,False,False,0
2021-11-01,General Medicine,11.0,373.0,368.0,79.0,68.0,15.0,8.0,72.0,6.0,98.66,Monday,Autumn,False,False,0
2021-11-02,General Medicine,11.0,351.0,325.5,39.5,43.5,6.5,9.0,93.5,6.0,92.88,Tuesday,Autumn,False,False,0
2021-11-04,General Medicine,11.0,300.0,293.0,35.0,62.0,13.0,3.0,82.0,8.0,97.67,Thursday,Autumn,False,False,0
2021-11-05,General Medicine,11.0,384.0,181.0,44.0,46.0,17.0,4.0,96.0,6.0,47.14,Friday,Autumn,False,False,0
2021-11-06,General Medicine,11.0,308.0,316.0,74.0,43.0,8.0,10.0,100.0,10.0,102.6,Saturday,Autumn,False,False,1
2021-11-12,General Medicine,11.0,351.0,346.0,50.0,60.0,9.0,5.0,94.0,7.0,98.58,Friday,Autumn,False,False,0
2021-11-13,General Medicine,11.0,395.0,322.0,60.0,40.0,11.0,3.0,82.0,7.0,81.52,Saturday,Autumn,True,False,0
2021-11-14,General Medicine,11.0,317.0,267.0,21.0,65.0,7.0,5.0,90.0,4.0,84.23,Sunday,Autumn,False,True,0
2021-11-16,General Medicine,11.0,321.0,257.0,54.0,38.0,18.0,3.0,82.0,10.0,80.06,Tuesday,Autumn,False,False,0
2021-11-17,General Medicine,11.0,379.0,238.0,75.0,19.0,5.0,11.0,71.0,2.0,62.8,Wednesday,Autumn,False,True,0
2021-11-18,General Medicine,11.0,352.0,222.0,69.0,25.0,5.0,2.0,99.0,3.0,63.07,Thursday,Autumn,False,False,0
2021-11-20,General Medicine,11.0,352.0,257.0,22.0,58.0,6.0,9.0,89.0,5.0,73.01,Saturday,Autumn,False,False,0
2021-11-22,General Medicine,11.0,346.0,335.0,60.0,43.0,25.0,2.0,100.0,10.0,96.82,Monday,Autumn,False,False,0
2021-11-23,General Medicine,11.0,333.0,372.0,68.5,29.5,16.5,7.0,75.0,9.0,113.15,Tuesday,Autumn,True,False,1
2021-11-25,General Medicine,11.0,368.0,181.0,72.0,66.0,10.0,11.0,91.0,6.0,49.18,Thursday,Autumn,False,True,0
2021-11-26,General Medicine,11.0,366.0,381.0,50.0,22.0,15.0,7.0,71.0,6.0,104.1,Friday,Autumn,False,False,1
2021-11-30,General Medicine,11.0,332.0,208.0,46.0,59.0,10.0,12.0,85.0,6.0,62.65,Tuesday,Autumn,False,False,0
2021-12-01,General Medicine,12.0,369.0,190.0,22.0,30.0,13.0,7.0,88.0,1.0,51.49,Wednesday,Winter,False,True,0
2021-12-02,General Medicine,12.0,312.0,292.0,71.0,56.0,25.0,8.0,86.0,5.0,93.59,Thursday,Winter,True,False,0
2021-12-03,General Medicine,12.0,341.0,188.0,69.0,46.0,24.0,9.0,72.0,2.0,55.13,Friday,Winter,False,False,0
2021-12-04,General Medicine,12.0,348.0,301.5,68.0,45.5,15.0,2.5,94.5,3.0,87.985,Saturday,Winter,True,False,0
2021-12-05,General Medicine,12.0,371.0,372.0,65.0,44.0,18.0,4.0,99.0,9.0,100.27,Sunday,Winter,False,False,1
2021-12-07,General Medicine,12.0,318.0,196.0,60.0,31.0,6.0,5.0,84.0,1.0,61.64,Tuesday,Winter,False,False,0
2021-12-08,General Medicine,12.0,359.0,385.0,46.0,27.0,10.0,7.0,75.0,1.0,107.24,Wednesday,Winter,False,False,1
2021-12-09,General Medicine,12.0,350.0,211.0,56.0,16.0,13.0,4.0,75.0,1.0,60.29,Thursday,Winter,False,True,0
2021-12-14,General Medicine,12.0,393.0,220.0,72.0,15.0,11.0,6.0,98.0,3.0,55.98,Tuesday,Winter,False,False,0
2021-12-17,General Medicine,12.0,332.0,192.0,59.0,38.0,24.0,3.0,75.0,3.0,57.83,Friday,Winter,False,False,0
2021-12-19,General Medicine,12.0,366.0,361.0,61.0,41.0,19.0,9.0,83.0,3.0,98.63,Sunday,Winter,False,False,0
2021-12-22,General Medicine,12.0,371.5,306.5,28.0,41.5,20.5,7.0,87.5,10.0,82.985,Wednesday,Winter,False,False,0
2021-12-24,General Medicine,12.0,335.0,248.0,49.0,18.0,10.0,2.0,86.0,1.0,74.03,Friday,Winter,False,False,0
2021-12-25,General Medicine,12.0,370.0,288.0,47.0,39.0,24.0,10.0,89.0,6.0,77.84,Saturday,Winter,False,False,0
2021-12-26,General Medicine,12.0,383.0,216.0,33.0,38.0,12.0,7.0,84.0,5.0,56.4,Sunday,Winter,False,False,0
2021-12-28,General Medicine,12.0,308.0,286.0,70.0,31.0,23.0,5.0,86.0,9.0,92.86,Tuesday,Winter,False,False,0
2021-12-29,General Medicine,12.0,324.5,295.5,51.5,52.0,11.0,8.0,78.5,2.0,91.095,Wednesday,Winter,False,False,0
2021-12-30,General Medicine,12.0,331.5,214.0,59.0,28.5,15.0,8.0,91.5,5.5,64.825,Thursday,Winter,False,False,0
2022-01-02,General Medicine,1.0,353.5,314.0,55.0,63.0,17.5,3.5,80.5,3.0,89.75,Sunday,Winter,False,False,0
2022-01-03,General Medicine,1.0,379.0,316.0,25.0,23.0,17.0,5.0,90.0,2.0,83.38,Monday,Winter,False,False,0
2022-01-04,General Medicine,1.0,305.0,342.0,40.0,54.0,24.0,5.0,91.0,2.0,112.13,Tuesday,Winter,False,False,1
2022-01-05,General Medicine,1.0,377.0,354.0,49.0,28.0,12.0,11.0,70.0,2.0,93.9,Wednesday,Winter,False,False,0
2022-01-07,General Medicine,1.0,366.0,309.0,24.0,28.0,8.0,11.0,98.0,4.0,84.43,Friday,Winter,False,False,0
2022-01-12,General Medicine,1.0,359.0,230.5,52.5,48.5,9.5,7.0,89.0,7.5,66.14,Wednesday,Winter,False,False,0
2022-01-19,General Medicine,1.0,302.0,304.0,67.0,29.0,18.0,5.0,71.0,5.0,100.66,Wednesday,Winter,False,False,1
2022-01-21,General Medicine,1.0,327.0,347.0,32.0,29.5,15.0,11.5,90.0,6.0,106.78,Friday,Winter,False,False,1
2022-01-25,General Medicine,1.0,371.0,379.0,59.0,15.0,16.0,10.0,96.0,9.0,102.16,Tuesday,Winter,False,False,1
2022-01-26,General Medicine,1.0,361.0,273.0,43.5,31.0,18.5,11.0,85.5,7.0,76.36500000000001,Wednesday,Winter,False,False,0
2022-01-27,General Medicine,1.0,393.0,180.0,47.0,16.0,12.0,5.0,96.0,6.0,45.8,Thursday,Winter,False,False,0
2022-01-31,General Medicine,1.0,391.0,265.0,47.5,41.5,19.0,10.5,80.0,3.0,67.695,Monday,Winter,True,False,0
2022-02-01,General Medicine,2.0,370.5,335.5,30.5,54.5,17.5,3.0,91.5,9.5,90.89500000000001,Tuesday,Winter,False,False,0
2022-02-02,General Medicine,2.0,353.0,334.5,51.5,37.5,18.0,9.5,74.5,6.5,94.755,Wednesday,Winter,False,True,0
2022-02-03,General Medicine,2.0,310.0,368.0,55.0,39.0,14.0,11.0,86.0,7.0,118.71,Thursday,Winter,False,False,1
2022-02-04,General Medicine,2.0,385.0,213.0,28.0,42.0,20.0,7.0,78.0,8.0,55.32,Friday,Winter,False,False,0
2022-02-06,General Medicine,2.0,350.0,234.0,31.0,31.0,9.0,1.0,90.0,5.0,66.86,Sunday,Winter,False,False,0
2022-02-08,General Medicine,2.0,398.0,333.0,25.0,49.0,11.0,5.0,70.0,4.0,83.67,Tuesday,Winter,False,False,0
2022-02-09,General Medicine,2.0,329.0,195.0,55.0,26.0,20.0,3.0,98.0,9.0,59.27,Wednesday,Winter,False,False,0
2022-02-11,General Medicine,2.0,357.3333333333333,317.3333333333333,76.0,34.0,16.0,6.333333333333333,80.0,3.3333333333333335,88.33999999999999,Friday,Winter,False,False,0
2022-02-13,General Medicine,2.0,343.0,283.0,65.0,55.0,19.0,2.0,84.0,6.0,82.51,Sunday,Winter,False,False,0
2022-02-14,General Medicine,2.0,315.0,312.0,29.0,60.0,8.0,7.0,81.0,6.0,99.05,Monday,Winter,False,False,0
2022-02-18,General Medicine,2.0,359.0,372.0,50.0,30.0,12.0,7.0,90.0,4.0,103.62,Friday,Winter,False,False,1
2022-02-20,General Medicine,2.0,375.0,259.5,33.5,39.0,12.5,10.5,80.0,4.5,69.25999999999999,Sunday,Winter,False,False,0
2022-02-24,General Medicine,2.0,341.6666666666667,264.3333333333333,60.0,51.0,17.333333333333332,6.333333333333333,92.0,3.0,77.09666666666666,Thursday,Winter,False,False,0
2022-02-26,General Medicine,2.0,348.0,282.5,61.0,36.0,11.5,4.5,92.0,4.0,81.08500000000001,Saturday,Winter,True,False,0
2022-02-28,General Medicine,2.0,379.0,198.0,49.0,32.0,22.0,6.0,95.0,1.0,52.24,Monday,Winter,False,False,0
2022-03-01,General Medicine,3.0,318.0,257.0,26.0,45.0,13.0,2.0,86.0,9.0,80.82,Tuesday,Spring,True,False,0
2022-03-05,General Medicine,3.0,336.0,353.0,59.0,36.0,16.0,10.0,81.0,9.0,105.06,Saturday,Spring,False,True,1
2022-03-06,General Medicine,3.0,327.0,211.0,41.0,62.0,21.0,12.0,99.0,1.0,64.53,Sunday,Spring,False,False,0
2022-03-10,General Medicine,3.0,374.0,189.0,47.0,19.0,8.0,6.0,81.0,7.0,50.53,Thursday,Spring,False,False,0
2022-03-11,General Medicine,3.0,397.0,331.0,70.0,30.0,11.0,8.0,93.0,7.0,83.38,Friday,Spring,False,False,0
2022-03-12,General Medicine,3.0,400.0,257.0,76.0,39.0,9.0,1.0,94.0,9.0,64.25,Saturday,Spring,False,False,0
2022-03-14,General Medicine,3.0,331.0,366.0,68.0,69.0,7.0,9.0,78.0,7.0,110.57,Monday,Spring,False,False,1
2022-03-20,General Medicine,3.0,342.0,240.0,43.5,68.0,17.5,5.5,89.5,3.5,69.84,Sunday,Spring,False,False,0
2022-03-21,General Medicine,3.0,398.0,276.0,51.0,27.0,11.0,10.0,89.0,1.0,69.35,Monday,Spring,False,False,0
