Date,Day_of_Week,Month,Season,Total_Hospital_Beds,Beds_Occupied,Daily_Admissions,Daily_Discharges,Emergency_Admissions,ICU_Admissions,Department,Public_Holiday,Special_Event,Staff_Availability,Avg_Length_of_Stay,Occupancy_Rate
2024-12-22,Sunday,12,Winter,327,245,74,53,25,8,Pediatrics,False,False,75,9,74.92
2024-08-10,Saturday,8,Monsoon,359,246,26,29,16,6,Orthopedics,False,False,91,1,68.52
2021-05-31,Monday,5,Summer,302,251,72,37,18,1,Neurology,False,False,79,6,83.11
2022-01-19,Wednesday,1,Winter,354,274,28,55,18,9,Neurology,False,True,84,2,77.4
2025-07-20,Sunday,7,Monsoon,313,227,69,29,15,11,Cardiology,True,False,93,1,72.52
2021-11-04,Thursday,11,Autumn,357,249,23,40,14,9,ICU,False,False,86,9,69.75
2024-09-21,Saturday,9,Autumn,388,257,21,26,14,9,ICU,False,False,82,2,66.24
2023-01-16,Monday,1,Winter,314,246,75,32,13,12,ICU,False,False,99,6,78.34
2023-06-11,Sunday,6,Monsoon,301,355,79,20,6,6,General Medicine,False,False,70,6,117.94
2022-01-10,Monday,1,Winter,323,244,46,32,18,6,Pediatrics,False,False,89,3,75.54
2023-10-29,Sunday,10,Autumn,377,351,52,64,11,4,Emergency,False,False,100,6,93.1
2024-09-26,Thursday,9,Autumn,363,242,51,68,21,8,Orthopedics,False,False,93,4,66.67
2021-05-09,Sunday,5,Summer,370,225,76,38,24,9,Cardiology,True,True,90,8,60.81
2023-10-12,Thursday,10,Autumn,399,326,63,52,12,12,Orthopedics,False,False,78,4,81.7
2025-12-05,Friday,12,Winter,323,371,64,42,24,7,Emergency,False,False,88,7,114.86
2022-10-31,Monday,10,Autumn,326,252,65,29,8,7,General Medicine,False,False,97,10,77.3
2024-10-07,Monday,10,Autumn,336,250,56,33,9,2,General Medicine,False,False,75,2,74.4
2024-10-13,Sunday,10,Autumn,393,289,46,19,17,2,Emergency,False,False,91,6,73.54
2022-06-01,Wednesday,6,Monsoon,390,357,47,18,11,12,Neurology,False,True,73,10,91.54
2025-02-27,Thursday,2,Winter,338,242,22,31,10,10,Cardiology,False,False,97,5,71.6
2021-03-27,Saturday,3,Spring,362,220,79,67,21,11,Emergency,False,False,96,1,60.77
2024-04-13,Saturday,4,Spring,378,186,78,24,10,2,General Medicine,False,False,99,5,49.21
2025-12-31,Wednesday,12,Winter,325,316,55,26,23,4,Neurology,False,False,87,6,97.23
2024-05-01,Wednesday,5,Summer,364,183,68,19,7,9,General Medicine,False,False,75,2,50.27
2021-11-07,Sunday,11,Autumn,303,268,70,21,13,5,Neurology,False,True,79,7,88.45
2024-02-17,Saturday,2,Winter,328,356,62,58,25,2,Orthopedics,False,False,72,1,108.54
2024-05-26,Sunday,5,Summer,300,383,27,37,19,4,Cardiology,False,False,83,1,127.67
2022-03-03,Thursday,3,Spring,349,313,63,16,12,7,Cardiology,False,False,93,1,89.68
2024-12-08,Sunday,12,Winter,385,261,69,44,19,5,General Medicine,False,False,71,2,67.79
2021-04-24,Saturday,4,Spring,310,200,69,66,5,11,Emergency,False,False,88,1,64.52
2024-03-14,Thursday,3,Spring,373,322,60,63,12,8,General Medicine,True,False,78,7,86.33
2025-04-11,Friday,4,Spring,358,307,56,59,8,1,Orthopedics,False,False,96,5,85.75
2025-07-30,Wednesday,7,Monsoon,361,374,72,51,14,5,Emergency,False,True,71,7,103.6
2021-10-30,Saturday,10,Autumn,380,373,68,19,20,4,General Medicine,False,False,84,5,98.16
2023-01-14,Saturday,1,Winter,335,363,64,34,22,3,Neurology,False,False,96,8,108.36
2022-08-11,Thursday,8,Monsoon,355,284,57,40,8,7,Pediatrics,False,False,96,10,80.0
2023-09-14,Thursday,9,Autumn,389,283,75,58,12,10,Neurology,False,False,100,8,72.75
2021-12-11,Saturday,12,Winter,320,247,41,58,8,11,Cardiology,False,False,82,9,77.19
2023-03-25,Saturday,3,Spring,312,339,33,53,14,1,Orthopedics,False,False,96,3,108.65
2023-03-12,Sunday,3,Spring,308,373,34,20,24,6,Pediatrics,False,False,95,2,121.1
2023-10-22,Sunday,10,Autumn,310,289,74,43,8,8,General Medicine,False,False,81,7,93.23
2024-03-16,Saturday,3,Spring,374,336,65,24,20,2,General Medicine,False,False,86,7,89.84
2024-08-03,Saturday,8,Monsoon,369,245,23,65,16,6,Neurology,False,False,85,3,66.4
2025-08-05,Tuesday,8,Monsoon,300,341,37,30,14,11,Pediatrics,True,False,72,2,113.67
2023-12-13,Wednesday,12,Winter,369,206,20,48,15,1,Neurology,False,False,95,10,55.83
2024-08-20,Tuesday,8,Monsoon,376,239,31,45,6,6,Neurology,False,False,75,2,63.56
2023-12-29,Friday,12,Winter,385,297,73,50,20,6,Neurology,False,False,93,3,77.14
2021-12-27,Monday,12,Winter,355,346,60,55,23,5,ICU,False,False,99,8,97.46
2025-06-14,Saturday,6,Monsoon,330,223,61,19,16,7,Pediatrics,False,False,79,8,67.58
2024-05-28,Tuesday,5,Summer,385,389,72,47,8,5,Pediatrics,False,False,74,1,101.04
2023-10-07,Saturday,10,Autumn,336,215,79,57,21,8,Emergency,False,False,83,9,63.99
2022-12-05,Monday,12,Winter,346,198,69,33,16,2,ICU,False,False,87,5,57.23
2022-07-29,Friday,7,Monsoon,390,270,36,46,20,6,Cardiology,False,False,97,5,69.23
2025-05-28,Wednesday,5,Summer,377,224,38,37,7,5,Emergency,False,False,77,2,59.42
2024-03-30,Saturday,3,Spring,346,328,55,17,6,10,Orthopedics,False,False,85,5,94.8
2025-09-01,Monday,9,Autumn,368,330,67,15,11,2,Emergency,False,False,71,6,89.67
2024-01-18,Thursday,1,Winter,357,334,26,50,10,11,Pediatrics,False,False,89,7,93.56
2022-11-19,Saturday,11,Autumn,335,277,28,55,5,7,Neurology,False,False,99,1,82.69
2023-02-20,Monday,2,Winter,331,379,27,42,19,4,General Medicine,True,False,78,3,114.5
2022-08-08,Monday,8,Monsoon,397,198,44,62,16,6,General Medicine,False,False,92,4,49.87
2025-11-16,Sunday,11,Autumn,363,220,26,53,17,5,General Medicine,False,False,100,7,60.61
2022-08-12,Friday,8,Monsoon,370,205,61,19,12,4,Emergency,False,False,88,8,55.41
2024-03-28,Thursday,3,Spring,341,207,27,27,13,2,General Medicine,False,False,70,5,60.7
2022-05-04,Wednesday,5,Summer,347,243,43,25,5,7,General Medicine,False,False,96,7,70.03
2023-08-29,Tuesday,8,Monsoon,373,247,36,60,9,5,Neurology,False,False,91,2,66.22
2024-09-09,Monday,9,Autumn,380,259,31,36,11,3,ICU,False,False,78,8,68.16
2025-06-22,Sunday,6,Monsoon,329,230,65,63,22,6,General Medicine,False,False,89,2,69.91
2024-11-05,Tuesday,11,Autumn,320,381,50,37,12,8,ICU,True,False,96,3,119.06
2024-01-31,Wednesday,1,Winter,359,281,31,26,14,11,Cardiology,False,False,76,3,78.27
2022-05-09,Monday,5,Summer,312,355,76,67,12,10,Emergency,True,False,72,6,113.78
2025-07-26,Saturday,7,Monsoon,300,189,21,69,16,10,ICU,False,False,70,10,63.0
2025-06-26,Thursday,6,Monsoon,364,380,31,67,20,12,Pediatrics,False,True,82,6,104.4
2021-01-19,Tuesday,1,Winter,332,346,46,35,16,2,Neurology,False,False,83,1,104.22
2025-01-17,Friday,1,Winter,337,279,65,33,7,11,Emergency,False,False,90,10,82.79
2025-02-14,Friday,2,Winter,324,301,26,19,22,10,Pediatrics,False,False,70,2,92.9
2025-06-06,Friday,6,Monsoon,325,326,80,38,9,12,Pediatrics,False,False,87,5,100.31
2022-02-01,Tuesday,2,Winter,376,243,77,44,18,4,Emergency,False,False,76,9,64.63
2023-09-28,Thursday,9,Autumn,358,303,77,22,24,3,Orthopedics,False,False,84,6,84.64
2024-07-26,Friday,7,Monsoon,391,198,32,16,25,7,ICU,False,False,70,6,50.64
2023-05-01,Monday,5,Summer,332,255,72,63,20,10,General Medicine,False,False,91,1,76.81
2024-10-20,Sunday,10,Autumn,400,241,55,48,10,8,Pediatrics,False,False,76,8,60.25
2024-09-16,Monday,9,Autumn,340,320,20,37,20,8,Neurology,False,False,89,9,94.12
2025-07-23,Wednesday,7,Monsoon,329,204,68,17,24,4,Neurology,False,False,89,5,62.01
2024-09-29,Sunday,9,Autumn,356,268,54,70,18,10,Orthopedics,False,False,71,10,75.28
2023-04-02,Sunday,4,Spring,348,271,49,66,24,2,ICU,False,False,83,3,77.87
2022-03-31,Thursday,3,Spring,347,221,50,38,9,6,Neurology,False,False,90,10,63.69
2025-06-13,Friday,6,Monsoon,371,296,36,32,18,3,ICU,False,False,97,5,79.78
2022-12-26,Monday,12,Winter,348,218,27,61,15,8,Cardiology,False,False,76,5,62.64
2025-08-06,Wednesday,8,Monsoon,346,337,22,51,25,3,General Medicine,False,False,83,1,97.4
2023-12-25,Monday,12,Winter,355,312,78,68,13,2,Cardiology,False,False,89,9,87.89
2024-01-05,Friday,1,Winter,364,260,29,63,24,9,Emergency,False,False,100,10,71.43
2022-12-12,Monday,12,Winter,311,325,53,45,11,9,General Medicine,False,False,93,2,104.5
2021-05-23,Sunday,5,Summer,368,286,41,28,9,9,Cardiology,False,False,84,5,77.72
2023-07-06,Thursday,7,Monsoon,387,290,23,15,19,3,Cardiology,False,False,93,1,74.94
2023-04-08,Saturday,4,Spring,305,200,51,28,17,2,Pediatrics,False,False,96,7,65.57
2022-08-28,Sunday,8,Monsoon,388,229,80,55,16,4,Pediatrics,False,False,76,7,59.02
2025-02-05,Wednesday,2,Winter,364,300,48,19,19,2,General Medicine,False,False,99,5,82.42
2024-12-11,Wednesday,12,Winter,324,313,65,45,23,8,ICU,False,False,72,10,96.6
2021-11-01,Monday,11,Autumn,300,229,30,45,23,10,Emergency,False,False,79,10,76.33
2023-01-06,Friday,1,Winter,331,387,65,44,14,1,Orthopedics,True,False,81,2,116.92
2025-03-01,Saturday,3,Spring,302,373,32,50,21,2,Neurology,False,False,78,8,123.51
2021-10-18,Monday,10,Autumn,348,294,78,15,20,6,Orthopedics,False,False,98,3,84.48
2021-04-12,Monday,4,Spring,318,180,80,17,9,9,Orthopedics,False,False,77,5,56.6
2024-07-14,Sunday,7,Monsoon,359,364,23,34,8,10,Emergency,False,False,79,6,101.39
2023-05-17,Wednesday,5,Summer,328,209,21,57,14,12,General Medicine,False,False,86,6,63.72
2023-08-26,Saturday,8,Monsoon,349,365,53,62,25,5,General Medicine,False,False,78,8,104.58
2025-07-04,Friday,7,Monsoon,301,286,62,57,10,5,Pediatrics,False,False,92,1,95.02
2023-09-01,Friday,9,Autumn,372,359,41,35,15,3,General Medicine,False,False,79,5,96.51
2023-04-22,Saturday,4,Spring,355,344,24,44,15,8,Orthopedics,False,False,95,7,96.9
2023-08-20,Sunday,8,Monsoon,316,227,28,56,20,12,ICU,False,True,84,5,71.84
2023-07-31,Monday,7,Monsoon,359,266,39,58,18,6,Cardiology,False,False,73,8,74.09
2025-12-06,Saturday,12,Winter,335,308,40,44,23,10,Pediatrics,True,False,90,2,91.94
2023-10-24,Tuesday,10,Autumn,360,198,36,19,8,12,Orthopedics,False,False,76,5,55.0
2021-03-26,Friday,3,Spring,316,225,31,24,9,2,Emergency,False,False,85,4,71.2
2025-12-23,Tuesday,12,Winter,348,374,47,38,23,12,General Medicine,False,False,77,3,107.47
2021-11-24,Wednesday,11,Autumn,375,309,37,59,21,12,Pediatrics,False,False,83,2,82.4
2023-03-27,Monday,3,Spring,359,235,22,65,22,5,Cardiology,True,True,89,8,65.46
2025-01-13,Monday,1,Winter,319,324,24,53,12,4,General Medicine,False,False,76,4,101.57
2022-03-30,Wednesday,3,Spring,349,271,79,62,8,11,General Medicine,False,False,83,10,77.65
2022-09-21,Wednesday,9,Autumn,302,261,72,20,22,10,General Medicine,True,False,75,10,86.42
2024-05-29,Wednesday,5,Summer,342,258,71,24,15,9,Neurology,True,False,78,4,75.44
2024-03-23,Saturday,3,Spring,356,329,33,56,18,4,Pediatrics,False,False,83,4,92.42
2022-10-27,Thursday,10,Autumn,349,284,67,57,17,8,ICU,False,False,85,9,81.38
2021-01-12,Tuesday,1,Winter,367,206,45,68,20,1,Pediatrics,False,True,73,7,56.13
2024-03-02,Saturday,3,Spring,380,234,38,24,16,5,Cardiology,False,False,89,10,61.58
2021-10-31,Sunday,10,Autumn,349,339,60,39,13,9,Pediatrics,False,False,98,3,97.13
2024-08-09,Friday,8,Monsoon,336,239,36,28,11,3,Pediatrics,False,False,72,5,71.13
2023-09-02,Saturday,9,Autumn,345,288,73,61,14,11,Pediatrics,False,False,82,4,83.48
2024-08-16,Friday,8,Monsoon,341,335,58,53,21,6,Orthopedics,False,False,100,1,98.24
2025-10-30,Thursday,10,Autumn,314,335,61,27,22,11,ICU,False,False,93,4,106.69
2023-02-22,Wednesday,2,Winter,332,299,23,25,11,10,Neurology,False,False,100,7,90.06
2021-02-12,Friday,2,Winter,379,381,61,53,7,6,Emergency,True,False,93,5,100.53
2023-08-02,Wednesday,8,Monsoon,310,332,54,25,19,11,Pediatrics,True,False,85,6,107.1
2021-12-09,Thursday,12,Winter,319,264,43,60,20,6,Neurology,False,False,73,6,82.76
2024-09-11,Wednesday,9,Autumn,323,385,60,63,25,4,Emergency,False,False,72,7,119.2
2022-05-13,Friday,5,Summer,363,265,32,30,21,7,Neurology,True,False,91,1,73.0
2021-12-30,Thursday,12,Winter,379,296,52,47,17,3,Orthopedics,True,False,94,6,78.1
2023-06-10,Saturday,6,Monsoon,393,333,34,55,7,6,Cardiology,False,False,93,9,84.73
2022-03-03,Thursday,3,Spring,397,287,34,55,24,10,Orthopedics,False,False,76,10,72.29
2023-10-02,Monday,10,Autumn,364,254,50,46,24,5,ICU,False,False,92,5,69.78
2021-01-21,Thursday,1,Winter,387,298,62,24,9,3,Cardiology,False,False,90,7,77.0
2022-02-11,Friday,2,Winter,387,378,47,65,13,2,Pediatrics,False,False,84,3,97.67
2022-09-11,Sunday,9,Autumn,372,324,29,29,22,12,Pediatrics,False,False,71,4,87.1
2023-10-12,Thursday,10,Autumn,385,389,76,30,15,1,Emergency,False,False,78,4,101.04
2021-12-02,Thursday,12,Winter,375,186,26,57,15,8,Cardiology,False,False,72,6,49.6
2024-02-15,Thursday,2,Winter,316,363,52,41,20,1,Cardiology,False,False,94,3,114.87
2024-02-22,Thursday,2,Winter,388,371,26,70,12,5,Cardiology,False,False,79,3,95.62
2022-02-03,Thursday,2,Winter,391,327,24,63,6,5,Orthopedics,False,False,87,10,83.63
2023-03-04,Saturday,3,Spring,360,345,45,65,25,1,General Medicine,False,False,84,5,95.83
2022-12-16,Friday,12,Winter,314,254,80,59,14,9,ICU,False,False,98,2,80.89
2021-02-20,Saturday,2,Winter,393,237,80,46,10,5,Cardiology,False,False,99,1,60.31
2025-12-12,Friday,12,Winter,350,195,74,20,8,9,Cardiology,False,False,85,2,55.71
2021-11-20,Saturday,11,Autumn,326,358,35,61,25,11,Orthopedics,False,False,82,9,109.82
2023-02-28,Tuesday,2,Winter,385,206,79,62,9,6,ICU,False,False,81,3,53.51
2021-05-21,Friday,5,Summer,373,230,76,50,15,7,ICU,False,False,81,3,61.66
2022-04-15,Friday,4,Spring,360,254,27,22,16,7,Pediatrics,False,False,70,1,70.56
2023-02-26,Sunday,2,Winter,357,323,41,39,20,2,Emergency,False,False,84,2,90.48
2025-12-31,Wednesday,12,Winter,330,266,53,21,24,5,ICU,False,False,95,6,80.61
2024-09-19,Thursday,9,Autumn,390,367,59,31,25,2,ICU,False,False,92,2,94.1
2023-08-22,Tuesday,8,Monsoon,311,302,47,62,18,4,Pediatrics,False,False,70,10,97.11
2023-10-05,Thursday,10,Autumn,345,255,65,44,18,12,Cardiology,True,False,77,10,73.91
2022-01-08,Saturday,1,Winter,330,219,55,16,24,3,Pediatrics,False,False,85,8,66.36
2025-05-07,Wednesday,5,Summer,331,246,75,31,24,12,General Medicine,False,False,85,6,74.32
2022-05-09,Monday,5,Summer,331,309,66,18,19,11,Cardiology,False,True,72,2,93.35
2025-04-12,Saturday,4,Spring,398,281,26,40,12,6,Neurology,False,False,88,10,70.6
2025-08-20,Wednesday,8,Monsoon,352,355,71,28,9,11,Orthopedics,False,False,97,6,100.85
2023-01-21,Saturday,1,Winter,360,359,59,22,13,5,ICU,False,False,83,2,99.72
2024-03-25,Monday,3,Spring,345,331,78,19,25,1,General Medicine,False,False,78,1,95.94
2021-10-18,Monday,10,Autumn,384,272,62,19,20,2,Cardiology,False,False,96,5,70.83
2025-07-30,Wednesday,7,Monsoon,373,289,47,19,7,7,Neurology,False,False,81,5,77.48
2024-03-13,Wednesday,3,Spring,379,261,78,41,16,9,Emergency,False,False,85,8,68.87
2021-04-16,Friday,4,Spring,306,257,21,19,11,1,Orthopedics,False,False,70,4,83.99
2024-12-14,Saturday,12,Winter,303,389,28,17,21,4,Neurology,False,False,76,2,128.38
2022-11-01,Tuesday,11,Autumn,390,181,25,52,19,11,Pediatrics,True,False,87,7,46.41
2025-08-09,Saturday,8,Monsoon,351,244,74,44,19,3,Orthopedics,False,False,80,3,69.52
2021-01-02,Saturday,1,Winter,388,199,77,15,16,12,Neurology,False,False,99,3,51.29
2022-08-12,Friday,8,Monsoon,330,213,20,22,25,12,Orthopedics,False,False,72,8,64.55
2022-10-06,Thursday,10,Autumn,374,220,22,27,6,11,Cardiology,True,False,100,3,58.82
2021-03-31,Wednesday,3,Spring,383,348,29,34,12,5,General Medicine,False,False,79,2,90.86
2024-09-30,Monday,9,Autumn,335,382,56,20,9,5,General Medicine,False,False,100,10,114.03
2021-12-16,Thursday,12,Winter,353,202,63,64,7,12,ICU,False,False,81,9,57.22
2025-01-22,Wednesday,1,Winter,353,217,42,64,5,10,General Medicine,False,False,77,8,61.47
2024-07-10,Wednesday,7,Monsoon,316,351,52,62,20,10,Pediatrics,False,False,72,2,111.08
2024-10-06,Sunday,10,Autumn,374,246,28,22,14,11,Emergency,False,False,71,8,65.78
2024-02-06,Tuesday,2,Winter,329,241,72,44,14,2,Neurology,False,False,76,5,73.25
2025-05-29,Thursday,5,Summer,398,319,32,63,15,5,Orthopedics,False,False,81,10,80.15
2023-11-29,Wednesday,11,Autumn,321,209,47,54,16,4,Pediatrics,False,False,82,10,65.11
2023-06-28,Wednesday,6,Monsoon,342,266,70,29,12,1,Cardiology,False,False,97,4,77.78
2021-06-08,Tuesday,6,Monsoon,326,372,26,24,9,12,Orthopedics,False,True,88,10,114.11
2025-05-26,Monday,5,Summer,336,348,45,47,13,1,Orthopedics,False,False,93,5,103.57
2023-08-17,Thursday,8,Monsoon,345,327,35,23,15,1,Emergency,False,False,89,10,94.78
2021-11-08,Monday,11,Autumn,334,297,59,63,19,8,Neurology,False,False,91,5,88.92
2024-06-18,Tuesday,6,Monsoon,303,185,77,66,21,3,Pediatrics,False,False,80,1,61.06
2022-03-21,Monday,3,Spring,379,254,45,47,15,9,Pediatrics,False,False,97,5,67.02
2021-10-25,Monday,10,Autumn,379,311,70,23,17,10,Pediatrics,False,False,82,7,82.06
2023-08-10,Thursday,8,Monsoon,384,272,58,28,21,2,Orthopedics,False,False,77,8,70.83
2021-02-05,Friday,2,Winter,325,189,74,70,11,9,Orthopedics,False,False,89,8,58.15
2024-01-13,Saturday,1,Winter,399,230,51,46,13,11,Emergency,False,False,74,2,57.64
2025-01-15,Wednesday,1,Winter,318,272,55,51,22,9,Emergency,False,False,88,10,85.53
2025-12-04,Thursday,12,Winter,380,217,61,20,22,4,General Medicine,False,False,100,1,57.11
2024-11-09,Saturday,11,Autumn,344,308,76,19,14,4,Neurology,False,False,89,4,89.53
2024-04-10,Wednesday,4,Spring,325,315,20,18,16,4,Pediatrics,True,False,95,3,96.92
2024-10-31,Thursday,10,Autumn,321,281,68,62,22,12,Pediatrics,False,True,77,8,87.54
2025-09-05,Friday,9,Autumn,357,260,40,30,25,1,Orthopedics,False,False,76,6,72.83
2024-10-17,Thursday,10,Autumn,362,262,32,24,13,5,Neurology,True,False,91,5,72.38
2022-07-13,Wednesday,7,Monsoon,327,370,70,45,13,6,ICU,False,False,74,9,113.15
2023-06-10,Saturday,6,Monsoon,364,340,45,45,14,4,ICU,False,False,78,6,93.41
2021-05-21,Friday,5,Summer,343,322,64,28,5,8,ICU,False,False,98,6,93.88
2023-06-06,Tuesday,6,Monsoon,399,210,28,27,15,3,Neurology,False,False,81,1,52.63
2024-02-16,Friday,2,Winter,342,200,56,18,18,11,Emergency,False,False,98,9,58.48
2024-07-24,Wednesday,7,Monsoon,336,310,42,60,14,9,Orthopedics,False,True,73,2,92.26
2022-12-27,Tuesday,12,Winter,365,305,20,40,18,7,General Medicine,False,False,72,1,83.56
2024-05-28,Tuesday,5,Summer,316,373,21,38,23,8,Orthopedics,False,False,80,7,118.04
2023-11-16,Thursday,11,Autumn,339,214,62,70,14,7,Pediatrics,False,False,91,5,63.13
2022-06-05,Sunday,6,Monsoon,337,348,47,23,21,9,ICU,False,False,87,6,103.26
2025-12-12,Friday,12,Winter,384,366,55,49,6,2,Neurology,False,False,94,4,95.31
2021-01-10,Sunday,1,Winter,360,323,50,56,18,4,Cardiology,False,False,91,8,89.72
2023-09-11,Monday,9,Autumn,308,363,60,29,22,2,Neurology,False,False,88,7,117.86
2022-01-13,Thursday,1,Winter,376,224,24,38,6,8,ICU,False,False,71,1,59.57
2025-07-15,Tuesday,7,Monsoon,374,238,56,45,24,2,Neurology,False,False,78,6,63.64
2025-07-19,Saturday,7,Monsoon,360,357,44,33,23,8,Neurology,False,False,79,3,99.17
2022-11-13,Sunday,11,Autumn,379,191,27,16,12,6,Neurology,True,False,88,8,50.4
2022-08-07,Sunday,8,Monsoon,315,319,53,16,10,7,Emergency,False,False,75,6,101.27
2021-06-01,Tuesday,6,Monsoon,301,212,58,55,24,11,Orthopedics,True,False,78,6,70.43
2022-12-21,Wednesday,12,Winter,371,356,68,50,11,6,Emergency,False,False,88,5,95.96
2023-12-09,Saturday,12,Winter,342,200,51,51,17,12,Neurology,False,False,97,8,58.48
2024-03-23,Saturday,3,Spring,341,239,77,48,6,9,General Medicine,False,False,99,6,70.09
2023-05-09,Tuesday,5,Summer,376,231,78,53,11,4,Orthopedics,False,False,94,7,61.44
2024-08-09,Friday,8,Monsoon,356,361,30,33,5,1,Orthopedics,False,False,87,9,101.4
2025-05-23,Friday,5,Summer,380,346,66,52,10,9,Orthopedics,False,False,89,6,91.05
2021-02-19,Friday,2,Winter,387,356,44,37,20,10,Cardiology,False,False,95,6,91.99
2022-10-26,Wednesday,10,Autumn,366,302,22,30,12,8,Orthopedics,False,False,88,9,82.51
2022-06-15,Wednesday,6,Monsoon,329,285,64,60,17,1,Cardiology,False,False,92,6,86.63
2025-06-24,Tuesday,6,Monsoon,312,371,69,58,22,10,Pediatrics,False,False,96,7,118.91
2023-12-20,Wednesday,12,Winter,318,279,71,20,18,6,Orthopedics,False,False,73,4,87.74
2024-04-05,Friday,4,Spring,306,333,51,40,22,10,Neurology,False,True,73,5,108.82
2024-05-10,Friday,5,Summer,308,250,71,36,8,12,ICU,False,False,86,8,81.17
2023-05-07,Sunday,5,Summer,382,314,54,59,19,12,General Medicine,False,False,95,10,82.2
2021-05-26,Wednesday,5,Summer,353,379,51,61,9,4,Orthopedics,False,False,82,10,107.37
2023-07-04,Tuesday,7,Monsoon,385,241,53,38,25,11,Pediatrics,False,False,72,5,62.6
2025-08-27,Wednesday,8,Monsoon,381,267,56,60,18,2,Emergency,False,False,90,4,70.08
2023-09-20,Wednesday,9,Autumn,360,203,71,54,20,3,Pediatrics,False,False,90,8,56.39
2025-01-02,Thursday,1,Winter,386,219,24,35,19,12,ICU,False,False,73,5,56.74
2021-08-30,Monday,8,Monsoon,301,255,64,44,15,12,Emergency,False,False,76,2,84.72
2022-08-04,Thursday,8,Monsoon,349,354,47,66,6,9,Emergency,False,False,79,10,101.43
2022-11-18,Friday,11,Autumn,374,315,47,25,22,5,Pediatrics,False,False,82,8,84.22
2025-05-04,Sunday,5,Summer,330,361,27,67,8,7,Cardiology,False,False,95,8,109.39
2022-04-28,Thursday,4,Spring,332,188,46,23,19,2,General Medicine,False,False,73,7,56.63
2024-02-06,Tuesday,2,Winter,377,182,35,26,16,8,Pediatrics,False,False,76,9,48.28
2024-06-03,Monday,6,Monsoon,379,361,37,40,7,3,Pediatrics,False,False,91,9,95.25
2022-11-04,Friday,11,Autumn,310,200,44,52,8,1,Emergency,False,False,99,4,64.52
2022-09-23,Friday,9,Autumn,332,274,77,65,25,8,Pediatrics,True,False,99,7,82.53
2022-10-23,Sunday,10,Autumn,306,355,67,17,20,11,ICU,False,False,91,1,116.01
2022-10-24,Monday,10,Autumn,330,354,20,47,10,11,General Medicine,False,False,90,1,107.27
2024-12-26,Thursday,12,Winter,347,375,27,29,6,9,ICU,False,False,98,3,108.07
2023-03-16,Thursday,3,Spring,346,370,79,61,13,8,Emergency,False,False,80,6,106.94
2025-08-06,Wednesday,8,Monsoon,377,195,40,19,16,1,General Medicine,False,False,100,10,51.72
2022-02-23,Wednesday,2,Winter,391,381,53,68,16,12,Orthopedics,False,False,100,8,97.44
2023-09-15,Friday,9,Autumn,352,286,43,38,18,7,Emergency,False,False,85,5,81.25
2025-01-18,Saturday,1,Winter,379,272,56,25,21,7,Emergency,False,False,98,3,71.77
2024-03-29,Friday,3,Spring,318,312,45,69,13,4,Pediatrics,False,False,93,2,98.11
2025-03-27,Thursday,3,Spring,380,318,66,47,16,12,Neurology,False,False,94,10,83.68
2022-10-12,Wednesday,10,Autumn,389,336,33,37,14,8,Neurology,False,False,81,8,86.38
2023-08-27,Sunday,8,Monsoon,305,258,77,24,15,5,Cardiology,False,False,94,9,84.59
2022-08-13,Saturday,8,Monsoon,348,249,48,66,6,12,ICU,False,False,75,7,71.55
2024-01-06,Saturday,1,Winter,372,227,49,57,20,4,Orthopedics,False,False,74,6,61.02
2022-05-24,Tuesday,5,Summer,349,194,22,42,5,5,General Medicine,False,False,82,10,55.59
